X,Y,Zexp
3.3,1.088888825,0.038
3.3,1.099999936,0.038
3.3,1.111111046,0.038
3.3,1.122222157,0.038
3.3,1.133333267,0.038
3.3,1.144444377,0.038
3.3,1.155555488,0.038
3.3,1.166666598,0.039
3.3,1.177777709,0.039
3.3,1.188888819,0.039
3.3,1.19999993,0.039
3.3,1.21111104,0.039
3.3,1.222222151,0.04
3.3,1.233333261,0.039
3.3,1.244444372,0.039
3.3,1.255555482,0.041
3.3,1.266666592,0.04
3.3,1.277777703,0.04
3.3,1.288888813,0.041
3.3,1.299999924,0.041
3.3,1.311111034,0.041
3.3,1.322222145,0.041
3.3,1.333333255,0.042
3.3,1.344444366,0.042
3.3,1.355555476,0.042
3.3,1.366666587,0.043
3.3,1.377777697,0.043
3.3,1.388888808,0.044
3.3,1.399999918,0.045
3.3,1.411111028,0.045
3.3,1.422222139,0.046
3.3,1.433333249,0.045
3.3,1.44444436,0.046
3.3,1.45555547,0.045
3.3,1.466666581,0.045
3.3,1.477777691,0.046
3.3,1.488888802,0.046
3.3,1.499999912,0.047
3.3,1.511111023,0.047
3.3,1.522222133,0.048
3.3,1.533333244,0.048
3.3,1.544444354,0.05
3.3,1.555555464,0.052
3.3,1.566666575,0.05
3.3,1.577777685,0.051
3.3,1.588888796,0.049
3.3,1.599999906,0.047
3.3,1.611111017,0.049
3.3,1.622222127,0.05
3.3,1.633333238,0.051
3.3,1.644444348,0.056
3.3,1.655555459,0.058
3.3,1.666666569,0.056
3.3,1.67777768,0.053
3.3,1.68888879,0.051
3.3,1.6999999,0.049
3.3,1.711111011,0.048
3.3,1.722222121,0.047
3.3,1.733333232,0.047
3.3,1.744444342,0.049
3.3,1.755555453,0.054
3.3,1.766666563,0.058
3.3,1.777777674,0.059
3.3,1.788888784,0.059
3.3,1.799999895,0.057
3.3,1.811111005,0.058
3.3,1.822222116,0.057
3.3,1.833333226,0.058
3.3,1.844444336,0.059
3.3,1.855555447,0.059
3.3,1.866666557,0.061
3.3,1.877777668,0.061
3.3,1.888888778,0.061
3.3,1.899999889,0.067
3.3,1.911110999,0.069
3.3,1.92222211,0.071
3.3,1.93333322,0.072
3.3,1.944444331,0.07
3.3,1.955555441,0.069
3.3,1.966666551,0.068
3.3,1.977777662,0.067
3.3,1.988888772,0.068
3.3,1.999999883,0.068
3.3,2.011110993,0.068
3.3,2.022222104,0.067
3.3,2.033333214,0.066
3.3,2.044444325,0.064
3.3,2.055555435,0.064
3.3,2.066666546,0.063
3.3,2.077777656,0.066
3.3,2.088888767,0.07
3.3,2.099999877,0.071
3.3,2.111110987,0.071
3.3,2.122222098,0.072
3.3,2.133333208,0.071
3.3,2.144444319,0.071
3.3,2.155555429,0.07
3.3,2.16666654,0.071
3.3,2.17777765,0.072
3.3,2.188888761,0.071
3.3,2.199999871,0.071
3.3,2.211110982,0.071
3.3,2.222222092,0.071
3.3,2.233333203,0.063
3.3,2.244444313,0.058
3.3,2.255555423,0.054
3.3,2.266666534,0.052
3.3,2.277777644,0.05
3.3,2.288888755,0.056
3.3,2.299999865,0.06
3.3,2.311110976,0.062
3.3,2.322222086,0.063
3.3,2.333333197,0.063
3.3,2.344444307,0.059
3.3,2.355555418,0.055
3.3,2.366666528,0.053
3.3,2.377777639,0.052
3.3,2.388888749,0.05
3.3,2.399999859,0.052
3.3,2.41111097,0.053
3.3,2.42222208,0.052
3.3,2.433333191,0.052
3.3,2.444444301,0.051
3.3,2.455555412,0.05
3.3,2.466666522,0.05
3.3,2.477777633,0.049
3.3,2.488888743,0.047
3.3,2.499999854,0.048
3.3,2.511110964,0.048
3.3,2.522222075,0.047
3.3,2.533333185,0.046
3.3,2.544444295,0.045
3.3,2.555555406,0.044
3.3,2.566666516,0.045
3.3,2.577777627,0.043
3.3,2.588888737,0.042
3.3,2.599999848,0.042
3.3,2.611110958,0.042
3.3,2.622222069,0.041
3.3,2.633333179,0.041
3.3,2.64444429,0.041
3.3,2.6555554,0.041
3.3,2.66666651,0.04
3.3,2.677777621,0.04
3.3,2.688888731,0.04
3.3,2.699999842,0.039
3.3,2.711110952,0.038
3.3,2.722222063,0.038
3.3,2.733333173,0.037
3.3,2.744444284,0.037
3.3,2.755555394,0.037
3.3,2.766666505,0.037
3.3,2.777777615,0.037
3.3,2.788888726,0.037
3.3,2.799999836,0.037
3.3,2.811110946,0.036
3.3,2.822222057,0.036
3.3,2.833333167,0.036
3.3,2.844444278,0.037
3.3,2.855555388,0.036
3.3,2.866666499,0.036
3.3,2.877777609,0.036
3.3,2.88888872,0.036
3.3,2.89999983,0.036
3.3,2.911110941,0.036
3.3,2.922222051,0.036
3.3,2.933333162,0.035
3.3,2.944444272,0.034
3.3,2.955555382,0.034
3.3,2.966666493,0.035
3.3,2.977777603,0.035
3.3,2.988888714,0.035
3.3,2.999999824,0.035
3.3,3.011110935,0.036
3.3,3.022222045,0.036
3.3,3.033333156,0.036
3.3,3.044444266,0.036
3.3,3.055555377,0.036
3.3,3.066666487,0.036
3.3,3.077777598,0.036
3.3,3.088888708,0.036
3.3,3.099999818,0.035
3.3,3.111110929,0.034
3.3,3.122222039,0.035
3.3,3.13333315,0.034
3.3,3.14444426,0.034
3.3,3.155555371,0.034
3.3,3.166666481,0.035
3.3,3.177777592,0.034
3.3,3.188888702,0.034
3.3,3.199999813,0.035
3.3,3.211110923,0.036
3.3,3.222222034,0.036
3.3,3.233333144,0.036
3.3,3.244444254,0.036
3.3,3.255555365,0.036
3.3,3.266666475,0.036
3.3,3.277777586,0.036
3.3,3.288888696,0.036
3.3,3.299999807,0.036
3.3,3.311110917,0.036
3.3,3.322222028,0.036
3.3,3.333333138,0.036
3.3,3.344444249,0.036
3.3,3.355555359,0.036
3.3,3.36666647,0.036
3.3,3.37777758,0.036
3.3,3.38888869,0.036
3.3,3.399999801,0.037
3.3,3.411110911,0.037
3.3,3.422222022,0.036
3.3,3.433333132,0.037
3.3,3.444444243,0.037
3.3,3.455555353,0.038
3.3,3.466666464,0.038
3.3,3.477777574,0.037
3.3,3.488888685,0.036
3.3,3.499999795,0.036
3.3,3.511110905,0.036
3.3,3.522222016,0.036
3.3,3.533333126,0.036
3.3,3.544444237,0.036
3.3,3.555555347,0.036
3.3,3.566666458,0.037
3.3,3.577777568,0.037
3.3,3.588888679,0.038
3.3,3.599999789,0.039
3.3,3.6111109,0.039
3.3,3.62222201,0.039
3.3,3.633333121,0.039
3.3,3.644444231,0.04
3.3,3.655555341,0.04
3.3,3.666666452,0.04
3.3,3.677777562,0.039
3.3,3.688888673,0.039
3.3,3.699999783,0.039
3.3,3.711110894,0.039
3.3,3.722222004,0.039
3.3,3.733333115,0.039
3.3,3.744444225,0.039
3.3,3.755555336,0.04
3.3,3.766666446,0.04
3.3,3.777777557,0.04
3.3,3.788888667,0.041
3.3,3.799999777,0.04
3.3,3.811110888,0.04
3.3,3.822221998,0.04
3.3,3.833333109,0.04
3.3,3.844444219,0.039
3.3,3.85555533,0.039
3.3,3.86666644,0.038
3.3,3.877777551,0.038
3.3,3.888888661,0.038
3.3,3.899999772,0.038
3.3,3.911110882,0.038
3.3,3.922221993,0.038
3.3,3.933333103,0.039
3.3,3.944444213,0.04
3.3,3.955555324,0.039
3.3,3.966666434,0.04
3.3,3.977777545,0.039
3.3,3.988888655,0.039
3.3,4,0.039
3.4,0,0.04
3.4,0.01111111,0.04
3.4,0.022222221,0.04
3.4,0.033333331,0.04
3.4,0.044444442,0.04
3.4,0.055555552,0.041
3.4,0.066666663,0.041
3.4,0.077777773,0.041
3.4,0.088888884,0.041
3.4,0.099999994,0.041
3.4,0.111111105,0.041
3.4,0.122222215,0.041
3.4,0.133333326,0.041
3.4,0.144444436,0.041
3.4,0.155555546,0.039
3.4,0.166666657,0.039
3.4,0.177777767,0.04
3.4,0.188888878,0.04
3.4,0.199999988,0.04
3.4,0.211111099,0.04
3.4,0.222222209,0.04
3.4,0.23333332,0.04
3.4,0.24444443,0.041
3.4,0.255555541,0.041
3.4,0.266666651,0.04
3.4,0.277777762,0.039
3.4,0.288888872,0.04
3.4,0.299999982,0.04
3.4,0.311111093,0.04
3.4,0.322222203,0.04
3.4,0.333333314,0.04
3.4,0.344444424,0.04
3.4,0.355555535,0.04
3.4,0.366666645,0.04
3.4,0.377777756,0.04
3.4,0.388888866,0.039
3.4,0.399999977,0.039
3.4,0.411111087,0.037
3.4,0.422222197,0.038
3.4,0.433333308,0.039
3.4,0.444444418,0.04
3.4,0.455555529,0.037
3.4,0.466666639,0.037
3.4,0.47777775,0.038
3.4,0.48888886,0.038
3.4,0.499999971,0.038
3.4,0.511111081,0.036
3.4,0.522222192,0.037
3.4,0.533333302,0.037
3.4,0.544444413,0.037
3.4,0.555555523,0.037
3.4,0.566666633,0.038
3.4,0.577777744,0.038
3.4,0.588888854,0.039
3.4,0.599999965,0.039
3.4,0.611111075,0.039
3.4,0.622222186,0.038
3.4,0.633333296,0.038
3.4,0.644444407,0.038
3.4,0.655555517,0.039
3.4,0.666666628,0.039
3.4,0.677777738,0.038
3.4,0.688888849,0.039
3.4,0.699999959,0.037
3.4,0.711111069,0.037
3.4,0.72222218,0.036
3.4,0.73333329,0.037
3.4,0.744444401,0.037
3.4,0.755555511,0.037
3.4,0.766666622,0.037
3.4,0.777777732,0.037
3.4,0.788888843,0.038
3.4,0.799999953,0.037
3.4,0.811111064,0.036
3.4,0.822222174,0.035
3.4,0.833333285,0.037
3.4,0.844444395,0.037
3.4,0.855555505,0.036
3.4,0.866666616,0.037
3.4,0.877777726,0.036
3.4,0.888888837,0.037
3.4,0.899999947,0.037
3.4,0.911111058,0.037
3.4,0.922222168,0.037
3.4,0.933333279,0.037
3.4,0.944444389,0.036
3.4,0.9555555,0.037
3.4,0.96666661,0.037
3.4,0.977777721,0.037
3.4,0.988888831,0.037
3.4,0.999999941,0.038
3.4,1.011111052,0.038
3.4,1.022222162,0.038
3.4,1.033333273,0.038
3.4,1.044444383,0.038
3.4,1.055555494,0.038
3.4,1.066666604,0.036
3.4,1.077777715,0.037
3.4,1.088888825,0.037
3.4,1.099999936,0.038
3.4,1.111111046,0.038
3.4,1.122222157,0.038
3.4,1.133333267,0.038
3.4,1.144444377,0.038
3.4,1.155555488,0.038
3.4,1.166666598,0.039
3.4,1.177777709,0.039
3.4,1.188888819,0.039
3.4,1.19999993,0.039
3.4,1.21111104,0.039
3.4,1.222222151,0.04
3.4,1.233333261,0.041
3.4,1.244444372,0.04
3.4,1.255555482,0.04
3.4,1.266666592,0.04
3.4,1.277777703,0.04
3.4,1.288888813,0.04
3.4,1.299999924,0.041
3.4,1.311111034,0.041
3.4,1.322222145,0.042
3.4,1.333333255,0.042
3.4,1.344444366,0.043
3.4,1.355555476,0.042
3.4,1.366666587,0.043
3.4,1.377777697,0.042
3.4,1.388888808,0.044
3.4,1.399999918,0.045
3.4,1.411111028,0.045
3.4,1.422222139,0.045
3.4,1.433333249,0.045
3.4,1.44444436,0.045
3.4,1.45555547,0.045
3.4,1.466666581,0.044
3.4,1.477777691,0.045
3.4,1.488888802,0.046
3.4,1.499999912,0.047
3.4,1.511111023,0.049
3.4,1.522222133,0.049
3.4,1.533333244,0.051
3.4,1.544444354,0.05
3.4,1.555555464,0.05
3.4,1.566666575,0.048
3.4,1.577777685,0.048
3.4,1.588888796,0.049
3.4,1.599999906,0.048
3.4,1.611111017,0.05
3.4,1.622222127,0.053
3.4,1.633333238,0.053
3.4,1.644444348,0.052
3.4,1.655555459,0.053
3.4,1.666666569,0.053
3.4,1.67777768,0.054
3.4,1.68888879,0.056
3.4,1.6999999,0.057
3.4,1.711111011,0.056
3.4,1.722222121,0.056
3.4,1.733333232,0.056
3.4,1.744444342,0.056
3.4,1.755555453,0.056
3.4,1.766666563,0.053
3.4,1.777777674,0.052
3.4,1.788888784,0.052
3.4,1.799999895,0.051
3.4,1.811111005,0.058
3.4,1.822222116,0.063
3.4,1.833333226,0.065
3.4,1.844444336,0.065
3.4,1.855555447,0.065
3.4,1.866666557,0.065
3.4,1.877777668,0.065
3.4,1.888888778,0.066
3.4,1.899999889,0.066
3.4,1.911110999,0.067
3.4,1.92222211,0.067
3.4,1.93333322,0.066
3.4,1.944444331,0.066
3.4,1.955555441,0.065
3.4,1.966666551,0.065
3.4,1.977777662,0.064
3.4,1.988888772,0.066
3.4,1.999999883,0.065
3.4,2.011110993,0.067
3.4,2.022222104,0.066
3.4,2.033333214,0.067
3.4,2.044444325,0.067
3.4,2.055555435,0.065
3.4,2.066666546,0.063
3.4,2.077777656,0.064
3.4,2.088888767,0.062
3.4,2.099999877,0.063
3.4,2.111110987,0.062
3.4,2.122222098,0.065
3.4,2.133333208,0.064
3.4,2.144444319,0.066
3.4,2.155555429,0.066
3.4,2.16666654,0.066
3.4,2.17777765,0.066
3.4,2.188888761,0.069
3.4,2.199999871,0.066
3.4,2.211110982,0.064
3.4,2.222222092,0.064
3.4,2.233333203,0.065
3.4,2.244444313,0.065
3.4,2.255555423,0.065
3.4,2.266666534,0.06
3.4,2.277777644,0.058
3.4,2.288888755,0.057
3.4,2.299999865,0.056
3.4,2.311110976,0.057
3.4,2.322222086,0.056
3.4,2.333333197,0.054
3.4,2.344444307,0.056
3.4,2.355555418,0.058
3.4,2.366666528,0.057
3.4,2.377777639,0.056
3.4,2.388888749,0.054
3.4,2.399999859,0.052
3.4,2.41111097,0.052
3.4,2.42222208,0.052
3.4,2.433333191,0.052
3.4,2.444444301,0.052
3.4,2.455555412,0.052
3.4,2.466666522,0.051
3.4,2.477777633,0.051
3.4,2.488888743,0.05
3.4,2.499999854,0.049
3.4,2.511110964,0.049
3.4,2.522222075,0.048
3.4,2.533333185,0.047
3.4,2.544444295,0.046
3.4,2.555555406,0.045
3.4,2.566666516,0.044
3.4,2.577777627,0.043
3.4,2.588888737,0.043
3.4,2.599999848,0.043
3.4,2.611110958,0.043
3.4,2.622222069,0.044
3.4,2.633333179,0.042
3.4,2.64444429,0.042
3.4,2.6555554,0.041
3.4,2.66666651,0.04
3.4,2.677777621,0.04
3.4,2.688888731,0.04
3.4,2.699999842,0.039
3.4,2.711110952,0.038
3.4,2.722222063,0.038
3.4,2.733333173,0.037
3.4,2.744444284,0.036
3.4,2.755555394,0.036
3.4,2.766666505,0.036
3.4,2.777777615,0.036
3.4,2.788888726,0.037
3.4,2.799999836,0.037
3.4,2.811110946,0.037
3.4,2.822222057,0.038
3.4,2.833333167,0.038
3.4,2.844444278,0.038
3.4,2.855555388,0.037
3.4,2.866666499,0.037
3.4,2.877777609,0.037
3.4,2.88888872,0.037
3.4,2.89999983,0.037
3.4,2.911110941,0.036
3.4,2.922222051,0.035
3.4,2.933333162,0.035
3.4,2.944444272,0.035
3.4,2.955555382,0.036
3.4,2.966666493,0.036
3.4,2.977777603,0.035
3.4,2.988888714,0.035
3.4,2.999999824,0.035
3.4,3.011110935,0.036
3.4,3.022222045,0.037
3.4,3.033333156,0.036
3.4,3.044444266,0.036
3.4,3.055555377,0.037
3.4,3.066666487,0.036
3.4,3.077777598,0.036
3.4,3.088888708,0.037
3.4,3.099999818,0.037
3.4,3.111110929,0.035
3.4,3.122222039,0.035
3.4,3.13333315,0.035
3.4,3.14444426,0.036
3.4,3.155555371,0.036
3.4,3.166666481,0.035
3.4,3.177777592,0.037
3.4,3.188888702,0.037
3.4,3.199999813,0.037
3.4,3.211110923,0.036
3.4,3.222222034,0.036
3.4,3.233333144,0.036
3.4,3.244444254,0.036
3.4,3.255555365,0.036
3.4,3.266666475,0.036
3.4,3.277777586,0.036
3.4,3.288888696,0.036
3.4,3.299999807,0.035
3.4,3.311110917,0.035
3.4,3.322222028,0.035
3.4,3.333333138,0.035
3.4,3.344444249,0.035
3.4,3.355555359,0.035
3.4,3.36666647,0.035
3.4,3.37777758,0.037
3.4,3.38888869,0.037
3.4,3.399999801,0.037
3.4,3.411110911,0.038
3.4,3.422222022,0.037
3.4,3.433333132,0.038
3.4,3.444444243,0.038
3.4,3.455555353,0.037
3.4,3.466666464,0.037
3.4,3.477777574,0.037
3.4,3.488888685,0.036
3.4,3.499999795,0.036
3.4,3.511110905,0.036
3.4,3.522222016,0.036
3.4,3.533333126,0.037
3.4,3.544444237,0.037
3.4,3.555555347,0.037
3.4,3.566666458,0.037
3.4,3.577777568,0.038
3.4,3.588888679,0.038
3.4,3.599999789,0.039
3.4,3.6111109,0.038
3.4,3.62222201,0.037
3.4,3.633333121,0.039
3.4,3.644444231,0.038
3.4,3.655555341,0.038
3.4,3.666666452,0.038
3.4,3.677777562,0.038
3.4,3.688888673,0.038
3.4,3.699999783,0.038
3.4,3.711110894,0.038
3.4,3.722222004,0.038
3.4,3.733333115,0.039
3.4,3.744444225,0.04
3.4,3.755555336,0.039
3.4,3.766666446,0.04
3.4,3.777777557,0.04
3.4,3.788888667,0.04
3.4,3.799999777,0.04
3.4,3.811110888,0.039
3.4,3.822221998,0.04
3.4,3.833333109,0.039
3.4,3.844444219,0.039
3.4,3.85555533,0.039
3.4,3.86666644,0.039
3.4,3.877777551,0.039
3.4,3.888888661,0.039
3.4,3.899999772,0.039
3.4,3.911110882,0.039
3.4,3.922221993,0.039
3.4,3.933333103,0.04
3.4,3.944444213,0.04
3.4,3.955555324,0.039
3.4,3.966666434,0.04
3.4,3.977777545,0.039
3.4,3.988888655,0.04
3.4,4,0.04
3.5,0,0.041
3.5,0.01111111,0.041
3.5,0.022222221,0.041
3.5,0.033333331,0.041
3.5,0.044444442,0.04
3.5,0.055555552,0.04
3.5,0.066666663,0.04
3.5,0.077777773,0.04
3.5,0.088888884,0.04
3.5,0.099999994,0.04
3.5,0.111111105,0.04
3.5,0.122222215,0.04
3.5,0.133333326,0.041
3.5,0.144444436,0.041
3.5,0.155555546,0.041
3.5,0.166666657,0.041
3.5,0.177777767,0.041
3.5,0.188888878,0.041
3.5,0.199999988,0.041
3.5,0.211111099,0.041
3.5,0.222222209,0.041
3.5,0.23333332,0.04
3.5,0.24444443,0.04
3.5,0.255555541,0.038
3.5,0.266666651,0.038
3.5,0.277777762,0.038
3.5,0.288888872,0.039
3.5,0.299999982,0.039
3.5,0.311111093,0.04
3.5,0.322222203,0.039
3.5,0.333333314,0.039
3.5,0.344444424,0.039
3.5,0.355555535,0.04
3.5,0.366666645,0.039
3.5,0.377777756,0.039
3.5,0.388888866,0.039
3.5,0.399999977,0.037
3.5,0.411111087,0.035
3.5,0.422222197,0.038
3.5,0.433333308,0.038
3.5,0.444444418,0.039
3.5,0.455555529,0.038
3.5,0.466666639,0.038
3.5,0.47777775,0.038
3.5,0.48888886,0.038
3.5,0.499999971,0.036
3.5,0.511111081,0.036
3.5,0.522222192,0.038
3.5,0.533333302,0.037
3.5,0.544444413,0.038
3.5,0.555555523,0.038
3.5,0.566666633,0.038
3.5,0.577777744,0.04
3.5,0.588888854,0.039
3.5,0.599999965,0.039
3.5,0.611111075,0.039
3.5,0.622222186,0.037
3.5,0.633333296,0.037
3.5,0.644444407,0.038
3.5,0.655555517,0.038
3.5,0.666666628,0.038
3.5,0.677777738,0.038
3.5,0.688888849,0.039
3.5,0.699999959,0.039
3.5,0.711111069,0.037
3.5,0.72222218,0.037
3.5,0.73333329,0.037
3.5,0.744444401,0.037
3.5,0.755555511,0.037
3.5,0.766666622,0.037
3.5,0.777777732,0.037
3.5,0.788888843,0.037
3.5,0.799999953,0.037
3.5,0.811111064,0.036
3.5,0.822222174,0.035
3.5,0.833333285,0.036
3.5,0.844444395,0.036
3.5,0.855555505,0.038
3.5,0.866666616,0.036
3.5,0.877777726,0.037
3.5,0.888888837,0.037
3.5,0.899999947,0.038
3.5,0.911111058,0.038
3.5,0.922222168,0.038
3.5,0.933333279,0.038
3.5,0.944444389,0.038
3.5,0.9555555,0.037
3.5,0.96666661,0.036
3.5,0.977777721,0.035
3.5,0.988888831,0.036
3.5,0.999999941,0.036
3.5,1.011111052,0.037
3.5,1.022222162,0.037
3.5,1.033333273,0.037
3.5,1.044444383,0.037
3.5,1.055555494,0.038
3.5,1.066666604,0.037
3.5,1.077777715,0.038
3.5,1.088888825,0.038
3.5,1.099999936,0.038
3.5,1.111111046,0.038
3.5,1.122222157,0.039
3.5,1.133333267,0.039
3.5,1.144444377,0.039
3.5,1.155555488,0.038
3.5,1.166666598,0.038
3.5,1.177777709,0.039
3.5,1.188888819,0.039
3.5,1.19999993,0.039
3.5,1.21111104,0.039
3.5,1.222222151,0.04
3.5,1.233333261,0.04
3.5,1.244444372,0.04
3.5,1.255555482,0.04
3.5,1.266666592,0.041
3.5,1.277777703,0.042
3.5,1.288888813,0.043
3.5,1.299999924,0.043
3.5,1.311111034,0.043
3.5,1.322222145,0.042
3.5,1.333333255,0.042
3.5,1.344444366,0.042
3.5,1.355555476,0.043
3.5,1.366666587,0.043
3.5,1.377777697,0.044
3.5,1.388888808,0.044
3.5,1.399999918,0.044
3.5,1.411111028,0.044
3.5,1.422222139,0.045
3.5,1.433333249,0.045
3.5,1.44444436,0.047
3.5,1.45555547,0.047
3.5,1.466666581,0.047
3.5,1.477777691,0.047
3.5,1.488888802,0.047
3.5,1.499999912,0.047
3.5,1.511111023,0.047
3.5,1.522222133,0.048
3.5,1.533333244,0.05
3.5,1.544444354,0.05
3.5,1.555555464,0.05
3.5,1.566666575,0.054
3.5,1.577777685,0.056
3.5,1.588888796,0.057
3.5,1.599999906,0.055
3.5,1.611111017,0.056
3.5,1.622222127,0.056
3.5,1.633333238,0.056
3.5,1.644444348,0.054
3.5,1.655555459,0.052
3.5,1.666666569,0.053
3.5,1.67777768,0.053
3.5,1.68888879,0.053
3.5,1.6999999,0.052
3.5,1.711111011,0.05
3.5,1.722222121,0.05
3.5,1.733333232,0.054
3.5,1.744444342,0.056
3.5,1.755555453,0.058
3.5,1.766666563,0.059
3.5,1.777777674,0.059
3.5,1.788888784,0.061
3.5,1.799999895,0.064
3.5,1.811111005,0.068
3.5,1.822222116,0.068
3.5,1.833333226,0.066
3.5,1.844444336,0.061
3.5,1.855555447,0.059
3.5,1.866666557,0.058
3.5,1.877777668,0.058
3.5,1.888888778,0.058
3.5,1.899999889,0.058
3.5,1.911110999,0.057
3.5,1.92222211,0.056
3.5,1.93333322,0.056
3.5,1.944444331,0.057
3.5,1.955555441,0.057
3.5,1.966666551,0.058
3.5,1.977777662,0.06
3.5,1.988888772,0.061
3.5,1.999999883,0.061
3.5,2.011110993,0.062
3.5,2.022222104,0.062
3.5,2.033333214,0.062
3.5,2.044444325,0.063
3.5,2.055555435,0.063
3.5,2.066666546,0.06
3.5,2.077777656,0.056
3.5,2.088888767,0.053
3.5,2.099999877,0.051
3.5,2.111110987,0.05
3.5,2.122222098,0.052
3.5,2.133333208,0.054
3.5,2.144444319,0.056
3.5,2.155555429,0.058
3.5,2.16666654,0.058
3.5,2.17777765,0.059
3.5,2.188888761,0.058
3.5,2.199999871,0.059
3.5,2.211110982,0.06
3.5,2.222222092,0.061
3.5,2.233333203,0.061
3.5,2.244444313,0.06
3.5,2.255555423,0.062
3.5,2.266666534,0.063
3.5,2.277777644,0.064
3.5,2.288888755,0.063
3.5,2.299999865,0.063
3.5,2.311110976,0.063
3.5,2.322222086,0.062
3.5,2.333333197,0.062
3.5,2.344444307,0.062
3.5,2.355555418,0.058
3.5,2.366666528,0.055
3.5,2.377777639,0.053
3.5,2.388888749,0.052
3.5,2.399999859,0.051
3.5,2.41111097,0.05
3.5,2.42222208,0.051
3.5,2.433333191,0.052
3.5,2.444444301,0.052
3.5,2.455555412,0.051
3.5,2.466666522,0.05
3.5,2.477777633,0.049
3.5,2.488888743,0.049
3.5,2.499999854,0.049
3.5,2.511110964,0.049
3.5,2.522222075,0.047
3.5,2.533333185,0.049
3.5,2.544444295,0.048
3.5,2.555555406,0.047
3.5,2.566666516,0.046
3.5,2.577777627,0.046
3.5,2.588888737,0.047
3.5,2.599999848,0.045
3.5,2.611110958,0.043
3.5,2.622222069,0.044
3.5,2.633333179,0.042
3.5,2.64444429,0.041
3.5,2.6555554,0.041
3.5,2.66666651,0.041
3.5,2.677777621,0.04
3.5,2.688888731,0.039
3.5,2.699999842,0.039
3.5,2.711110952,0.04
3.5,2.722222063,0.038
3.5,2.733333173,0.039
3.5,2.744444284,0.039
3.5,2.755555394,0.039
3.5,2.766666505,0.039
3.5,2.777777615,0.038
3.5,2.788888726,0.038
3.5,2.799999836,0.038
3.5,2.811110946,0.038
3.5,2.822222057,0.038
3.5,2.833333167,0.037
3.5,2.844444278,0.037
3.5,2.855555388,0.037
3.5,2.866666499,0.037
3.5,2.877777609,0.037
3.5,2.88888872,0.038
3.5,2.89999983,0.038
3.5,2.911110941,0.037
3.5,2.922222051,0.037
3.5,2.933333162,0.038
3.5,2.944444272,0.038
3.5,2.955555382,0.037
3.5,2.966666493,0.036
3.5,2.977777603,0.037
3.5,2.988888714,0.036
3.5,2.999999824,0.035
3.5,3.011110935,0.035
3.5,3.022222045,0.035
3.5,3.033333156,0.035
3.5,3.044444266,0.035
3.5,3.055555377,0.035
3.5,3.066666487,0.035
3.5,3.077777598,0.036
3.5,3.088888708,0.036
3.5,3.099999818,0.037
3.5,3.111110929,0.037
3.5,3.122222039,0.037
3.5,3.13333315,0.037
3.5,3.14444426,0.037
3.5,3.155555371,0.037
3.5,3.166666481,0.036
3.5,3.177777592,0.036
3.5,3.188888702,0.036
3.5,3.199999813,0.036
3.5,3.211110923,0.036
3.5,3.222222034,0.036
3.5,3.233333144,0.036
3.5,3.244444254,0.036
3.5,3.255555365,0.037
3.5,3.266666475,0.037
3.5,3.277777586,0.037
3.5,3.288888696,0.037
3.5,3.299999807,0.037
3.5,3.311110917,0.037
3.5,3.322222028,0.036
3.5,3.333333138,0.036
3.5,3.344444249,0.037
3.5,3.355555359,0.037
3.5,3.36666647,0.036
3.5,3.37777758,0.036
3.5,3.38888869,0.036
3.5,3.399999801,0.036
3.5,3.411110911,0.036
3.5,3.422222022,0.036
3.5,3.433333132,0.036
3.5,3.444444243,0.036
3.5,3.455555353,0.037
3.5,3.466666464,0.036
3.5,3.477777574,0.037
3.5,3.488888685,0.037
3.5,3.499999795,0.037
3.5,3.511110905,0.038
3.5,3.522222016,0.038
3.5,3.533333126,0.037
3.5,3.544444237,0.038
3.5,3.555555347,0.037
3.5,3.566666458,0.037
3.5,3.577777568,0.037
3.5,3.588888679,0.037
3.5,3.599999789,0.037
3.5,3.6111109,0.037
3.5,3.62222201,0.038
3.5,3.633333121,0.038
3.5,3.644444231,0.038
3.5,3.655555341,0.038
3.5,3.666666452,0.038
3.5,3.677777562,0.038
3.5,3.688888673,0.038
3.5,3.699999783,0.039
3.5,3.711110894,0.039
3.5,3.722222004,0.039
3.5,3.733333115,0.039
3.5,3.744444225,0.039
3.5,3.755555336,0.039
3.5,3.766666446,0.039
3.5,3.777777557,0.039
3.5,3.788888667,0.04
3.5,3.799999777,0.04
3.5,3.811110888,0.04
3.5,3.822221998,0.04
3.5,3.833333109,0.04
3.5,3.844444219,0.04
3.5,3.85555533,0.04
3.5,3.86666644,0.04
3.5,3.877777551,0.04
3.5,3.888888661,0.04
3.5,3.899999772,0.04
3.5,3.911110882,0.039
3.5,3.922221993,0.039
3.5,3.933333103,0.039
3.5,3.944444213,0.039
3.5,3.955555324,0.038
3.5,3.966666434,0.038
3.5,3.977777545,0.038
3.5,3.988888655,0.039
3.5,4,0.039
3.6,0,0.041
3.6,0.01111111,0.041
3.6,0.022222221,0.04
3.6,0.033333331,0.04
3.6,0.044444442,0.04
3.6,0.055555552,0.04
3.6,0.066666663,0.039
3.6,0.077777773,0.04
3.6,0.088888884,0.04
3.6,0.099999994,0.04
3.6,0.111111105,0.04
3.6,0.122222215,0.04
3.6,0.133333326,0.04
3.6,0.144444436,0.04
3.6,0.155555546,0.041
3.6,0.166666657,0.041
