X,Y,Zexp
2.1,1.322344388,0.0430
2.1,1.337237918,0.0430
2.1,1.352131448,0.0440
2.1,1.367024978,0.0440
2.1,1.381918508,0.0420
2.1,1.396812038,0.0430
2.1,1.411705567,0.0430
2.1,1.426599097,0.0420
2.1,1.441492627,0.0420
2.1,1.456386157,0.0420
2.1,1.471279687,0.0410
2.1,1.486173217,0.0410
2.1,1.501066747,0.0420
2.1,1.515960277,0.0410
2.1,1.530853807,0.0400
2.1,1.545747337,0.0400
2.1,1.560640867,0.0400
2.1,1.575534397,0.0380
2.1,1.590427927,0.0390
2.1,1.605321457,0.0400
2.1,1.620214987,0.0390
2.1,1.635108517,0.0400
2.1,1.650002046,0.0400
2.1,1.664895576,0.0390
2.1,1.679789106,0.0400
2.1,1.694682636,0.0400
2.1,1.709576166,0.0390
2.1,1.724469696,0.0400
2.1,1.739363226,0.0400
2.1,1.754256756,0.0390
2.1,1.769150286,0.0390
2.1,1.784043816,0.0390
2.1,1.798937346,0.0390
2.1,1.813830876,0.0380
2.1,1.828724406,0.0400
2.1,1.843617936,0.0410
2.1,1.858511466,0.0400
2.1,1.873404996,0.0410
2.1,1.888298525,0.0400
2.1,1.903192055,0.0400
2.1,1.918085585,0.0400
2.1,1.932979115,0.0410
2.1,1.947872645,0.0400
2.1,1.962766175,0.0410
2.1,1.977659705,0.0410
2.1,1.992553235,0.0400
2.1,2.007446765,0.0410
2.1,2.022340295,0.0410
2.1,2.037233825,0.0400
2.1,2.052127355,0.0410
2.1,2.067020885,0.0410
2.1,2.081914415,0.0410
2.1,2.096807945,0.0400
2.1,2.111701475,0.0420
2.1,2.126595004,0.0430
2.1,2.141488534,0.0400
2.1,2.156382064,0.0410
2.1,2.171275594,0.0410
2.1,2.186169124,0.0400
2.1,2.201062654,0.0410
2.1,2.215956184,0.0410
2.1,2.230849714,0.0400
2.1,2.245743244,0.0410
2.1,2.260636774,0.0410
2.1,2.275530304,0.0400
2.1,2.290423834,0.0410
2.1,2.305317364,0.0410
2.1,2.320210894,0.0400
2.1,2.335104424,0.0410
2.1,2.349997954,0.0410
2.1,2.364891483,0.0410
2.1,2.379785013,0.0400
2.1,2.394678543,0.0410
2.1,2.409572073,0.0410
2.1,2.424465603,0.0410
2.1,2.439359133,0.0420
2.1,2.454252663,0.0420
2.1,2.469146193,0.0410
2.1,2.484039723,0.0420
2.1,2.498933253,0.0420
2.1,2.513826783,0.0410
2.1,2.528720313,0.0420
2.1,2.543613843,0.0420
2.1,2.558507373,0.0410
2.1,2.573400903,0.0420
2.1,2.588294433,0.0420
2.1,2.603187962,0.0420
2.1,2.618081492,0.0420
2.1,2.632975022,0.0430
2.1,2.647868552,0.0440
2.1,2.662762082,0.0430
2.1,2.677655612,0.0440
2.1,2.692549142,0.0430
2.1,2.707442672,0.0430
2.1,2.722336202,0.0440
2.1,2.737229732,0.0450
2.1,2.752123262,0.0450
2.1,2.767016792,0.0450
2.1,2.781910322,0.0460
2.1,2.796803852,0.0460
2.1,2.811697382,0.0470
2.1,2.826590912,0.0460
2.1,2.841484441,0.0460
2.1,2.856377971,0.0480
2.1,2.871271501,0.0490
2.1,2.886165031,0.0480
2.1,2.901058561,0.0490
2.1,2.915952091,0.0510
2.1,2.930845621,0.0500
2.1,2.945739151,0.0500
2.1,2.960632681,0.0510
2.1,2.975526211,0.0500
2.1,2.990419741,0.0510
2.1,3.005313271,0.0530
2.1,3.020206801,0.0540
2.1,3.035100331,0.0540
2.1,3.049993861,0.0560
2.1,3.064887391,0.0560
2.1,3.07978092,0.0550
2.1,3.09467445,0.0550
2.1,3.10956798,0.0550
2.1,3.12446151,0.0530
2.1,3.13935504,0.0560
2.1,3.15424857,0.0560
2.1,3.1691421,0.0560
2.1,3.18403563,0.0580
2.1,3.19892916,0.0600
2.1,3.21382269,0.0600
2.1,3.22871622,0.0590
2.1,3.24360975,0.0600
2.1,3.25850328,0.0590
2.1,3.27339681,0.0580
2.1,3.28829034,0.0590
2.1,3.30318387,0.0600
2.1,3.3180774,0.0600
2.1,3.332970929,0.0610
2.1,3.347864459,0.0610
2.1,3.362757989,0.0600
2.1,3.377651519,0.0610
2.1,3.392545049,0.0610
2.1,3.407438579,0.0610
2.1,3.422332109,0.0610
2.1,3.437225639,0.0610
2.2,0.500287426,0.0490
2.2,0.514918768,0.0500
2.2,0.52955011,0.0500
2.2,0.544181452,0.0490
2.2,0.558812795,0.0500
2.2,0.573444137,0.0510
2.2,0.588075479,0.0510
2.2,0.602706821,0.0520
2.2,0.617338163,0.0520
2.2,0.631969505,0.0520
2.2,0.646600848,0.0520
2.2,0.66123219,0.0530
2.2,0.675863532,0.0530
2.2,0.690494874,0.0520
2.2,0.705126216,0.0540
2.2,0.719757559,0.0550
2.2,0.734388901,0.0566
2.2,0.749020243,0.0560
2.2,0.763651585,0.0555
2.2,0.778282927,0.0560
2.2,0.79291427,0.0600
2.2,0.807545612,0.0570
2.2,0.822176954,0.0540
2.2,0.836808296,0.0540
2.2,0.851439638,0.0540
2.2,0.86607098,0.0520
2.2,0.880702323,0.0530
2.2,0.895333665,0.0530
2.2,0.909965007,0.0510
2.2,0.924596349,0.0510
2.2,0.939227691,0.0510
2.2,0.953859034,0.0500
2.2,0.968490376,0.0490
2.2,0.983121718,0.0500
2.2,0.99775306,0.0490
2.2,1.012384402,0.0480
2.2,1.027015745,0.0490
2.2,1.041647087,0.0490
2.2,1.056278429,0.0470
2.2,1.070909771,0.0480
2.2,1.085541113,0.0480
2.2,1.100172455,0.0460
2.2,1.114803798,0.0470
2.2,1.12943514,0.0470
2.2,1.144066482,0.0460
2.2,1.158697824,0.0470
2.2,1.173329166,0.0460
2.2,1.187960509,0.0450
2.2,1.202591851,0.0450
2.2,1.217223193,0.0450
2.2,1.231854535,0.0440
2.2,1.246485877,0.0430
2.2,1.26111722,0.0430
2.2,1.275748562,0.0440
2.2,1.290379904,0.0420
2.2,1.305011246,0.0430
2.2,1.319642588,0.0430
2.2,1.33427393,0.0410
2.2,1.348905273,0.0410
2.2,1.363536615,0.0410
2.2,1.378167957,0.0400
2.2,1.392799299,0.0410
2.2,1.407430641,0.0400
2.2,1.422061984,0.0380
2.2,1.436693326,0.0390
2.2,1.451324668,0.0390
2.2,1.46595601,0.0380
2.2,1.480587352,0.0390
2.2,1.495218695,0.0390
2.2,1.509850037,0.0380
2.2,1.524481379,0.0390
2.2,1.539112721,0.0390
2.2,1.553744063,0.0400
2.2,1.568375405,0.0390
2.2,1.583006748,0.0390
2.2,1.59763809,0.0390
2.2,1.612269432,0.0380
2.2,1.626900774,0.0380
2.2,1.641532116,0.0390
2.2,1.656163459,0.0380
2.2,1.670794801,0.0380
2.2,1.685426143,0.0380
2.2,1.700057485,0.0380
2.2,1.714688827,0.0400
2.2,1.72932017,0.0400
2.2,1.743951512,0.0400
2.2,1.758582854,0.0390
2.2,1.773214196,0.0390
2.2,1.787845538,0.0390
2.2,1.80247688,0.0380
2.2,1.817108223,0.0400
2.2,1.831739565,0.0400
2.2,1.846370907,0.0400
2.2,1.861002249,0.0410
2.2,1.875633591,0.0410
2.2,1.890264934,0.0410
2.2,1.904896276,0.0410
2.2,1.919527618,0.0410
2.2,1.93415896,0.0400
2.2,1.948790302,0.0400
2.2,1.963421645,0.0410
2.2,1.978052987,0.0400
2.2,1.992684329,0.0410
2.2,2.007315671,0.0410
2.2,2.021947013,0.0390
2.2,2.036578355,0.0390
2.2,2.051209698,0.0400
2.2,2.06584104,0.0410
2.2,2.080472382,0.0400
2.2,2.095103724,0.0410
2.2,2.109735066,0.0410
2.2,2.124366409,0.0390
2.2,2.138997751,0.0400
2.2,2.153629093,0.0410
2.2,2.168260435,0.0390
2.2,2.182891777,0.0400
2.2,2.19752312,0.0400
2.2,2.212154462,0.0400
2.2,2.226785804,0.0400
2.2,2.241417146,0.0410
2.2,2.256048488,0.0400
2.2,2.27067983,0.0400
2.2,2.285311173,0.0410
2.2,2.299942515,0.0400
2.2,2.314573857,0.0400
2.2,2.329205199,0.0410
2.2,2.343836541,0.0410
2.2,2.358467884,0.0410
2.2,2.373099226,0.0420
2.2,2.387730568,0.0420
2.2,2.40236191,0.0410
2.2,2.416993252,0.0420
2.2,2.431624595,0.0420
2.2,2.446255937,0.0410
2.2,2.460887279,0.0420
2.2,2.475518621,0.0420
2.2,2.490149963,0.0410
2.2,2.504781305,0.0410
2.2,2.519412648,0.0420
2.2,2.53404399,0.0410
2.2,2.548675332,0.0410
2.2,2.563306674,0.0420
2.2,2.577938016,0.0420
2.2,2.592569359,0.0420
2.2,2.607200701,0.0430
2.2,2.621832043,0.0430
2.2,2.636463385,0.0430
2.2,2.651094727,0.0440
2.2,2.66572607,0.0440
2.2,2.680357412,0.0440
2.2,2.694988754,0.0450
2.2,2.709620096,0.0450
2.2,2.724251438,0.0460
2.2,2.73888278,0.0470
2.2,2.753514123,0.0470
2.2,2.768145465,0.0460
2.2,2.782776807,0.0480
2.2,2.797408149,0.0480
2.2,2.812039491,0.0480
2.2,2.826670834,0.0480
2.2,2.841302176,0.0500
2.2,2.855933518,0.0500
2.2,2.87056486,0.0500
2.2,2.885196202,0.0510
2.2,2.899827545,0.0510
2.2,2.914458887,0.0510
2.2,2.929090229,0.0520
2.2,2.943721571,0.0530
2.2,2.958352913,0.0530
2.2,2.972984255,0.0540
2.2,2.987615598,0.0540
2.2,3.00224694,0.0530
2.2,3.016878282,0.0540
2.2,3.031509624,0.0540
2.2,3.046140966,0.0530
2.2,3.060772309,0.0530
2.2,3.075403651,0.0540
2.2,3.090034993,0.0530
2.2,3.104666335,0.0540
2.2,3.119297677,0.0570
2.2,3.13392902,0.0570
2.2,3.148560362,0.0570
2.2,3.163191704,0.0570
2.2,3.177823046,0.0560
2.2,3.192454388,0.0550
2.2,3.20708573,0.0580
2.2,3.221717073,0.0600
2.2,3.236348415,0.0600
2.2,3.250979757,0.0600
2.2,3.265611099,0.0610
2.2,3.280242441,0.0600
2.2,3.294873784,0.0610
2.2,3.309505126,0.0610
2.2,3.324136468,0.0600
2.2,3.33876781,0.0610
2.2,3.353399152,0.0610
2.2,3.368030495,0.0600
2.2,3.382661837,0.0610
2.2,3.397293179,0.0600
2.2,3.411924521,0.0600
2.2,3.426555863,0.0580
2.2,3.441187205,0.0590
2.2,3.455818548,0.0590
2.2,3.47044989,0.0580
2.2,3.485081232,0.0590
2.2,3.499712574,0.0590
2.3,0.437800491,0.0588
2.3,0.452608069,0.0593
2.3,0.467415647,0.0600
2.3,0.482223225,0.0609
2.3,0.497030804,0.0590
2.3,0.511838382,0.0510
2.3,0.52664596,0.0480
2.3,0.541453539,0.0500
2.3,0.556261117,0.0500
2.3,0.571068695,0.0490
2.3,0.585876273,0.0500
2.3,0.600683852,0.0510
2.3,0.61549143,0.0510
2.3,0.630299008,0.0530
2.3,0.645106587,0.0530
2.3,0.659914165,0.0530
2.3,0.674721743,0.0530
2.3,0.689529322,0.0540
2.3,0.7043369,0.0530
2.3,0.719144478,0.0530
2.3,0.733952056,0.0540
2.3,0.748759635,0.0530
2.3,0.763567213,0.0530
2.3,0.778374791,0.0540
2.3,0.79318237,0.0540
2.3,0.807989948,0.0530
2.3,0.822797526,0.0540
2.3,0.837605104,0.0534
2.3,0.852412683,0.0520
2.3,0.867220261,0.0507
2.3,0.882027839,0.0502
2.3,0.896835418,0.0530
2.3,0.911642996,0.0530
2.3,0.926450574,0.0520
2.3,0.941258152,0.0510
2.3,0.956065731,0.0500
2.3,0.970873309,0.0500
2.3,0.985680887,0.0490
2.3,1.000488466,0.0480
2.3,1.015296044,0.0500
2.3,1.030103622,0.0480
2.3,1.0449112,0.0480
2.3,1.059718779,0.0490
2.3,1.074526357,0.0490
2.3,1.089333935,0.0470
2.3,1.104141514,0.0480
2.3,1.118949092,0.0480
2.3,1.13375667,0.0460
2.3,1.148564248,0.0470
2.3,1.163371827,0.0470
2.3,1.178179405,0.0450
2.3,1.192986983,0.0460
2.3,1.207794562,0.0460
2.3,1.22260214,0.0440
2.3,1.237409718,0.0440
2.3,1.252217296,0.0440
2.3,1.267024875,0.0440
2.3,1.281832453,0.0430
2.3,1.296640031,0.0430
2.3,1.31144761,0.0420
2.3,1.326255188,0.0410
2.3,1.341062766,0.0410
2.3,1.355870344,0.0410
2.3,1.370677923,0.0400
2.3,1.385485501,0.0410
2.3,1.400293079,0.0410
2.3,1.415100658,0.0400
2.3,1.429908236,0.0410
2.3,1.444715814,0.0400
2.3,1.459523392,0.0380
2.3,1.474330971,0.0390
2.3,1.489138549,0.0390
2.3,1.503946127,0.0380
2.3,1.518753706,0.0380
2.3,1.533561284,0.0380
2.3,1.548368862,0.0380
2.3,1.563176441,0.0380
2.3,1.577984019,0.0390
2.3,1.592791597,0.0390
2.3,1.607599175,0.0380
2.3,1.622406754,0.0390
2.3,1.637214332,0.0400
2.3,1.65202191,0.0390
2.3,1.666829489,0.0390
2.3,1.681637067,0.0390
2.3,1.696444645,0.0380
2.3,1.711252223,0.0390
2.3,1.726059802,0.0390
2.3,1.74086738,0.0380
2.3,1.755674958,0.0390
2.3,1.770482537,0.0390
2.3,1.785290115,0.0380
2.3,1.800097693,0.0390
2.3,1.814905271,0.0380
2.3,1.82971285,0.0380
2.3,1.844520428,0.0390
2.3,1.859328006,0.0390
2.3,1.874135585,0.0390
2.3,1.888943163,0.0390
2.3,1.903750741,0.0400
2.3,1.918558319,0.0400
2.3,1.933365898,0.0390
2.3,1.948173476,0.0400
2.3,1.962981054,0.0400
2.3,1.977788633,0.0390
2.3,1.992596211,0.0400
2.3,2.007403789,0.0400
2.3,2.022211367,0.0390
2.3,2.037018946,0.0400
2.3,2.051826524,0.0400
2.3,2.066634102,0.0400
2.3,2.081441681,0.0390
2.3,2.096249259,0.0410
2.3,2.111056837,0.0420
2.3,2.125864415,0.0410
2.3,2.140671994,0.0420
2.3,2.155479572,0.0400
2.3,2.17028715,0.0390
2.3,2.185094729,0.0400
2.3,2.199902307,0.0410
2.3,2.214709885,0.0400
2.3,2.229517463,0.0410
2.3,2.244325042,0.0410
2.3,2.25913262,0.0400
2.3,2.273940198,0.0410
2.3,2.288747777,0.0410
2.3,2.303555355,0.0400
2.3,2.318362933,0.0410
2.3,2.333170511,0.0410
2.3,2.34797809,0.0400
2.3,2.362785668,0.0400
2.3,2.377593246,0.0410
2.3,2.392400825,0.0410
2.3,2.407208403,0.0400
2.3,2.422015981,0.0410
2.3,2.436823559,0.0410
2.3,2.451631138,0.0410
2.3,2.466438716,0.0420
2.3,2.481246294,0.0420
2.3,2.496053873,0.0420
2.3,2.510861451,0.0430
2.3,2.525669029,0.0430
2.3,2.540476608,0.0420
2.3,2.555284186,0.0430
2.3,2.570091764,0.0430
2.3,2.584899342,0.0420
2.3,2.599706921,0.0430
2.3,2.614514499,0.0430
2.3,2.629322077,0.0420
2.3,2.644129656,0.0420
2.3,2.658937234,0.0430
2.3,2.673744812,0.0440
2.3,2.68855239,0.0430
2.3,2.703359969,0.0440
2.3,2.718167547,0.0440
2.3,2.732975125,0.0440
2.3,2.747782704,0.0450
2.3,2.762590282,0.0460
2.3,2.77739786,0.0450
2.3,2.792205438,0.0460
2.3,2.807013017,0.0460
2.3,2.821820595,0.0450
2.3,2.836628173,0.0470
2.3,2.851435752,0.0470
2.3,2.86624333,0.0470
2.3,2.881050908,0.0490
2.3,2.895858486,0.0490
2.3,2.910666065,0.0480
2.3,2.925473643,0.0480
2.3,2.940281221,0.0480
2.3,2.9550888,0.0490
2.3,2.969896378,0.0490
2.3,2.984703956,0.0500
2.3,2.999511534,0.0490
2.3,3.014319113,0.0500
2.3,3.029126691,0.0510
2.3,3.043934269,0.0520
2.3,3.058741848,0.0510
2.3,3.073549426,0.0520
2.3,3.088357004,0.0530
2.3,3.103164582,0.0530
2.3,3.117972161,0.0530
2.3,3.132779739,0.0540
2.3,3.147587317,0.0540
2.3,3.162394896,0.0540
2.3,3.177202474,0.0550
2.3,3.192010052,0.0550
2.3,3.20681763,0.0560
2.3,3.221625209,0.0570
2.3,3.236432787,0.0550
2.3,3.251240365,0.0550
2.3,3.266047944,0.0570
2.3,3.280855522,0.0570
2.3,3.2956631,0.0550
2.3,3.310470678,0.0570
2.3,3.325278257,0.0580
2.3,3.340085835,0.0590
2.3,3.354893413,0.0600
2.3,3.369700992,0.0590
2.3,3.38450857,0.0590
2.3,3.399316148,0.0600
2.3,3.414123727,0.0600
2.3,3.428931305,0.0600
2.3,3.443738883,0.0610
2.3,3.458546461,0.0610
2.3,3.47335404,0.0610
2.3,3.488161618,0.0600
2.3,3.502969196,0.0600
2.3,3.517776775,0.0600
2.3,3.532584353,0.0590
2.3,3.547391931,0.0590
2.3,3.562199509,0.0580
2.4,0.375313555,0.0500
2.4,0.390150875,0.0500
2.4,0.404988194,0.0490
2.4,0.419825513,0.0500
2.4,0.434662832,0.0500
2.4,0.449500151,0.0490
2.4,0.46433747,0.0500
2.4,0.479174789,0.0500
2.4,0.494012108,0.0500
2.4,0.508849428,0.0520
2.4,0.523686747,0.0530
2.4,0.538524066,0.0520
2.4,0.553361385,0.0540
2.4,0.568198704,0.0550
2.4,0.583036023,0.0540
2.4,0.597873342,0.0560
2.4,0.612710661,0.0560
2.4,0.627547981,0.0550
2.4,0.6423853,0.0550
2.4,0.657222619,0.0550
2.4,0.672059938,0.0550
2.4,0.686897257,0.0540
2.4,0.701734576,0.0550
2.4,0.716571895,0.0540
2.4,0.731409215,0.0530
2.4,0.746246534,0.0540
2.4,0.761083853,0.0540
2.4,0.775921172,0.0530
2.4,0.790758491,0.0540
2.4,0.80559581,0.0540
2.4,0.820433129,0.0530
2.4,0.835270448,0.0530
2.4,0.850107768,0.0530
2.4,0.864945087,0.0520
2.4,0.879782406,0.0530
2.4,0.894619725,0.0520
2.4,0.909457044,0.0500
2.4,0.924294363,0.0500
2.4,0.939131682,0.0510
2.4,0.953969001,0.0490
2.4,0.968806321,0.0480
2.4,0.98364364,0.0490
2.4,0.998480959,0.0480
2.4,1.013318278,0.0470
2.4,1.028155597,0.0480
2.4,1.042992916,0.0470
2.4,1.057830235,0.0460
2.4,1.072667554,0.0470
2.4,1.087504874,0.0460
2.4,1.102342193,0.0450
2.4,1.117179512,0.0460
2.4,1.132016831,0.0450
2.4,1.14685415,0.0450
2.4,1.161691469,0.0440
2.4,1.176528788,0.0440
2.4,1.191366107,0.0440
2.4,1.206203427,0.0430
2.4,1.221040746,0.0440
2.4,1.235878065,0.0440
2.4,1.250715384,0.0430
2.4,1.265552703,0.0420
2.4,1.280390022,0.0420
2.4,1.295227341,0.0410
2.4,1.310064661,0.0410
2.4,1.32490198,0.0410
2.4,1.339739299,0.0400
2.4,1.354576618,0.0410
2.4,1.369413937,0.0410
2.4,1.384251256,0.0400
2.4,1.399088575,0.0410
2.4,1.413925894,0.0410
2.4,1.428763214,0.0400
2.4,1.443600533,0.0400
2.4,1.458437852,0.0410
2.4,1.473275171,0.0400
2.4,1.48811249,0.0400
2.4,1.502949809,0.0410
2.4,1.517787128,0.0410
2.4,1.532624447,0.0400
2.4,1.547461767,0.0410
2.4,1.562299086,0.0410
2.4,1.577136405,0.0400
2.4,1.591973724,0.0410
2.4,1.606811043,0.0400
2.4,1.621648362,0.0400
2.4,1.636485681,0.0410
2.4,1.651323,0.0410
2.4,1.66616032,0.0400
2.4,1.680997639,0.0410
2.4,1.695834958,0.0400
2.4,1.710672277,0.0390
2.4,1.725509596,0.0390
2.4,1.740346915,0.0390
2.4,1.755184234,0.0400
2.4,1.770021554,0.0390
2.4,1.784858873,0.0400
2.4,1.799696192,0.0400
2.4,1.814533511,0.0390
2.4,1.82937083,0.0390
2.4,1.844208149,0.0390
2.4,1.859045468,0.0380
2.4,1.873882787,0.0390
2.4,1.888720107,0.0390
2.4,1.903557426,0.0390
2.4,1.918394745,0.0390
2.4,1.933232064,0.0390
2.4,1.948069383,0.0390
2.4,1.962906702,0.0390
2.4,1.977744021,0.0390
2.4,1.99258134,0.0380
2.4,2.00741866,0.0390
2.4,2.022255979,0.0390
2.4,2.037093298,0.0400
2.4,2.051930617,0.0390
2.4,2.066767936,0.0400
2.4,2.081605255,0.0400
2.4,2.096442574,0.0390
2.4,2.111279893,0.0390
2.4,2.126117213,0.0390
2.4,2.140954532,0.0380
2.4,2.155791851,0.0380
2.4,2.17062917,0.0390
2.4,2.185466489,0.0390
2.4,2.200303808,0.0400
2.4,2.215141127,0.0400
2.4,2.229978446,0.0390
2.4,2.244815766,0.0400
2.4,2.259653085,0.0400
2.4,2.274490404,0.0390
2.4,2.289327723,0.0380
2.4,2.304165042,0.0390
2.4,2.319002361,0.0390
2.4,2.33383968,0.0390
2.4,2.348677,0.0400
2.4,2.363514319,0.0390
2.4,2.378351638,0.0390
2.4,2.393188957,0.0390
2.4,2.408026276,0.0400
2.4,2.422863595,0.0390
2.4,2.437700914,0.0400
2.4,2.452538233,0.0410
2.4,2.467375553,0.0400
2.4,2.482212872,0.0410
2.4,2.497050191,0.0410
2.4,2.51188751,0.0400
2.4,2.526724829,0.0410
2.4,2.541562148,0.0410
2.4,2.556399467,0.0400
2.4,2.571236786,0.0400
2.4,2.586074106,0.0420
2.4,2.600911425,0.0420
2.4,2.615748744,0.0420
2.4,2.630586063,0.0430
2.4,2.645423382,0.0430
2.4,2.660260701,0.0420
2.4,2.67509802,0.0420
2.4,2.689935339,0.0420
2.4,2.704772659,0.0420
2.4,2.719609978,0.0430
2.4,2.734447297,0.0440
2.4,2.749284616,0.0440
2.4,2.764121935,0.0450
2.4,2.778959254,0.0450
2.4,2.793796573,0.0450
2.4,2.808633893,0.0460
2.4,2.823471212,0.0460
2.4,2.838308531,0.0450
2.4,2.85314585,0.0460
2.4,2.867983169,0.0470
2.4,2.882820488,0.0480
2.4,2.897657807,0.0470
2.4,2.912495126,0.0480
2.4,2.927332446,0.0490
2.4,2.942169765,0.0480
2.4,2.957007084,0.0490
2.4,2.971844403,0.0500
2.4,2.986681722,0.0490
2.4,3.001519041,0.0500
2.4,3.01635636,0.0510
2.4,3.031193679,0.0500
2.4,3.046030999,0.0510
2.4,3.060868318,0.0510
2.4,3.075705637,0.0510
2.4,3.090542956,0.0530
2.4,3.105380275,0.0530
2.4,3.120217594,0.0530
2.4,3.135054913,0.0530
2.4,3.149892232,0.0550
2.4,3.164729552,0.0540
2.4,3.179566871,0.0540
2.4,3.19440419,0.0540
2.4,3.209241509,0.0540
2.4,3.224078828,0.0530
2.4,3.238916147,0.0540
2.4,3.253753466,0.0550
2.4,3.268590785,0.0550
2.4,3.283428105,0.0570
2.4,3.298265424,0.0570
2.4,3.313102743,0.0560
2.4,3.327940062,0.0570
2.4,3.342777381,0.0580
2.4,3.3576147,0.0590
2.4,3.372452019,0.0600
2.4,3.387289339,0.0590
2.4,3.402126658,0.0590
2.4,3.416963977,0.0580
2.4,3.431801296,0.0590
2.4,3.446638615,0.0590
2.4,3.461475934,0.0600
2.4,3.476313253,0.0600
2.4,3.491150572,0.0600
2.4,3.505987892,0.0580
2.4,3.520825211,0.0590
2.4,3.53566253,0.0600
2.4,3.550499849,0.0600
2.4,3.565337168,0.0590
2.4,3.580174487,0.0590
2.4,3.595011806,0.0580
2.4,3.609849125,0.0580
2.4,3.624686445,0.0570
2.5,0.31282662,0.0582
2.5,0.327823717,0.0566
2.5,0.342820814,0.0577
2.5,0.35781791,0.0566
2.5,0.372815007,0.0566
2.5,0.387812104,0.0566
2.5,0.4028092,0.0572
2.5,0.417806297,0.0572
2.5,0.432803394,0.0582
2.5,0.447800491,0.0582
2.5,0.462797587,0.0570
2.5,0.477794684,0.0530
2.5,0.492791781,0.0545
2.5,0.507788877,0.0545
2.5,0.522785974,0.0534
2.5,0.537783071,0.0550
2.5,0.552780168,0.0540
2.5,0.567777264,0.0540
2.5,0.582774361,0.0530
2.5,0.597771458,0.0540
2.5,0.612768554,0.0540
2.5,0.627765651,0.0540
2.5,0.642762748,0.0550
2.5,0.657759845,0.0540
2.5,0.672756941,0.0530
2.5,0.687754038,0.0550
2.5,0.702751135,0.0540
2.5,0.717748231,0.0540
2.5,0.732745328,0.0540
2.5,0.747742425,0.0550
2.5,0.762739521,0.0540
2.5,0.777736618,0.0530
2.5,0.792733715,0.0530
2.5,0.807730812,0.0530
2.5,0.822727908,0.0520
2.5,0.837725005,0.0520
2.5,0.852722102,0.0520
2.5,0.867719198,0.0520
2.5,0.882716295,0.0530
2.5,0.897713392,0.0520
2.5,0.912710489,0.0510
2.5,0.927707585,0.0500
2.5,0.942704682,0.0500
2.5,0.957701779,0.0480
2.5,0.972698875,0.0490
2.5,0.987695972,0.0470
2.5,1.002693069,0.0470
2.5,1.017690166,0.0460
2.5,1.032687262,0.0470
2.5,1.047684359,0.0460
2.5,1.062681456,0.0450
2.5,1.077678552,0.0450
2.5,1.092675649,0.0460
2.5,1.107672746,0.0440
2.5,1.122669843,0.0450
2.5,1.137666939,0.0440
2.5,1.152664036,0.0440
2.5,1.167661133,0.0440
2.5,1.182658229,0.0440
2.5,1.197655326,0.0430
2.5,1.212652423,0.0430
2.5,1.227649519,0.0440
2.5,1.242646616,0.0430
2.5,1.257643713,0.0410
2.5,1.27264081,0.0430
2.5,1.287637906,0.0410
2.5,1.302635003,0.0410
2.5,1.3176321,0.0410
2.5,1.332629196,0.0400
2.5,1.347626293,0.0400
2.5,1.36262339,0.0410
2.5,1.377620487,0.0410
2.5,1.392617583,0.0400
2.5,1.40761468,0.0410
2.5,1.422611777,0.0410
2.5,1.437608873,0.0400
2.5,1.45260597,0.0410
2.5,1.467603067,0.0400
2.5,1.482600164,0.0390
2.5,1.49759726,0.0390
2.5,1.512594357,0.0410
2.5,1.527591454,0.0390
2.5,1.54258855,0.0390
2.5,1.557585647,0.0400
2.5,1.572582744,0.0400
2.5,1.58757984,0.0400
2.5,1.602576937,0.0410
2.5,1.617574034,0.0380
2.5,1.632571131,0.0380
2.5,1.647568227,0.0400
2.5,1.662565324,0.0400
2.5,1.677562421,0.0390
2.5,1.692559517,0.0400
2.5,1.707556614,0.0400
2.5,1.722553711,0.0390
2.5,1.737550808,0.0390
2.5,1.752547904,0.0390
2.5,1.767545001,0.0380
2.5,1.782542098,0.0390
2.5,1.797539194,0.0400
2.5,1.812536291,0.0390
2.5,1.827533388,0.0400
2.5,1.842530485,0.0400
2.5,1.857527581,0.0390
2.5,1.872524678,0.0390
2.5,1.887521775,0.0390
2.5,1.902518871,0.0380
2.5,1.917515968,0.0380
2.5,1.932513065,0.0390
2.5,1.947510162,0.0380
2.5,1.962507258,0.0370
2.5,1.977504355,0.0390
2.5,1.992501452,0.0380
2.5,2.007498548,0.0380
2.5,2.022495645,0.0380
2.5,2.037492742,0.0390
2.5,2.052489838,0.0380
2.5,2.067486935,0.0380
2.5,2.082484032,0.0390
2.5,2.097481129,0.0390
2.5,2.112478225,0.0390
2.5,2.127475322,0.0400
2.5,2.142472419,0.0380
2.5,2.157469515,0.0380
2.5,2.172466612,0.0390
2.5,2.187463709,0.0390
2.5,2.202460806,0.0390
2.5,2.217457902,0.0400
2.5,2.232454999,0.0400
2.5,2.247452096,0.0390
2.5,2.262449192,0.0390
2.5,2.277446289,0.0400
2.5,2.292443386,0.0390
2.5,2.307440483,0.0400
2.5,2.322437579,0.0400
2.5,2.337434676,0.0390
2.5,2.352431773,0.0390
2.5,2.367428869,0.0390
2.5,2.382425966,0.0390
2.5,2.397423063,0.0390
2.5,2.41242016,0.0400
2.5,2.427417256,0.0390
2.5,2.442414353,0.0380
2.5,2.45741145,0.0400
2.5,2.472408546,0.0390
2.5,2.487405643,0.0390
2.5,2.50240274,0.0400
2.5,2.517399836,0.0400
2.5,2.532396933,0.0390
2.5,2.54739403,0.0400
2.5,2.562391127,0.0410
